# BCCA_0-125deg_pr_day_ACCESS1-0_rcp45_r1i1p1
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
TIMESTEP,MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d)
2006-11-08T12:00:00Z,0.5,0.5,0.54026204,0.5015879,0.6094319,0.64302117,0.64353293,0.6116868,0.7,0.6860634,0.7,0.6462547,0.6,0.62296146,0.7,0.7,0.6995055,0.5,0.652993,0.6,0.7,0.55640507,0.6998607,0.69821554,0.7,0.7,0.6,0.5,0.7,0.7,0.7,0.6,0.5315754,0.6,0.7,0.7,0.7,0.7,0.7,0.5110023,0.62945104,0.5063866,0.6981736,0.6,0.7,0.5696819,0.6235971,0.64949703,0.6,0.7,0.6,0.66446203,0.6,0.6,0.69648457,0.6897958,0.61245376,0.7,0.6353502,0.7291053,0.65494776,0.6724859,0.74409425,1.0276197,1.0982144,0.7998713,1.1,0.8,0.86712784,1.1,1.1
2006-11-09T12:00:00Z,0.1,0.1,0.1,0.100793965,0.14699244,0.1715106,0.14353293,0.2,0.2,0.1898319,0.2,0.21986568,0.2,0.2,0.2,0.2,0.19975276,0.1,0.19360365,0.15491252,0.2,0.117618896,0.20013928,0.19910777,0.2,0.2,0.3,0.1,0.2,0.2,0.2,0.1,0.1,0.3,0.2,0.2,0.2,0.2,0.2,0.10550114,0.27054897,0.103193305,0.20182642,0.3,0.1,0.13284057,0.13340184,0.23720932,0.3,0.12933758,0.3,0.10034623,0.1,0.3,0.107030794,0.1,0.1,0.1,0.1,0.1,0.28901047,0.2772914,0.12014093,0.21447606,0.20035714,0.1,0.2,0.1,0.122375935,0.225821,0.2
2006-11-10T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-11T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-12T12:00:00Z,0.1,0.1,0.1,0.1,0.090928815,0.1,0.06296962,0.08831321,0.1,0.013936588,0.08463329,0.1,0.1,0.077038534,0.1,0.0,0.024293877,0.0,0.034214243,0.05491252,0.0,0.0056106267,0.040092975,0.06388911,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.07089663,0.0,0.0018264176,0.1,0.0,0.0,0.0,0.050502982,0.1,0.0,0.1,0.0,0.0,0.1,0.003515395,0.0,0.0,0.0,0.0,0.0,0.089010455,0.081853285,0.0071475324,0.0144760655,3.5713374E-4,0.0,0.0,0.0,0.0,0.025820991,0.0
2006-11-13T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-14T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-15T12:00:00Z,0.1,0.1,0.1,0.09920604,0.05300756,0.028489398,0.05646707,0.0,0.0,0.010168111,0.0,0.0118567115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-16T12:00:00Z,0.2,0.2,0.15973794,0.19920604,0.13756052,0.1284894,0.1,0.1,0.1,0.1,0.1,0.11101145,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.07028414,0.089010455,0.08641521,0.06629583,0.0144760655,3.5713374E-4,0.0,0.0,0.0,0.0,0.025820991,0.0
2006-11-17T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-18T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059431724,0.010989543,0.01358479,0.061562467,0.08552393,0.099642865,0.2,0.1,0.2,0.17762406,0.07417901,0.1
2006-11-19T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-20T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472387E-4,0.1,0.0063963565,0.045087483,0.0,0.08238111,0.0,8.9223107E-4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.094498865,0.0,0.0968067,0.0,0.0,0.1,0.06715943,0.066598155,0.013293671,0.0,0.070662424,0.0,0.09965377,0.1,0.0,0.09648461,0.1,0.1,0.1,0.1,0.07028414,0.0,0.0045619234,0.059148304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-21T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030877123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3927677E-4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.07054895,0.0,0.0018264176,0.1,0.1,0.0,0.00685227,0.063796654,0.1,0.070662424,0.1,0.0641158,0.0,0.1,0.1,0.08979578,0.012453761,0.1,0.03535023,0.070276074,0.089010455,0.08641521,0.06629583,0.0144760655,3.5713374E-4,0.0,0.0,0.0,0.0,0.025820991,0.0
2006-11-22T12:00:00Z,18.1,18.1,17.89869,18.071419,16.303823,15.525619,16.139389,14.729879,14.5,14.568327,14.453899,14.7212925,14.8,14.662231,14.5,14.2,14.267443,12.0,14.264565,13.041589,13.3,12.126722,13.78028,14.055075,13.3,13.3,12.3,12.0,13.3,13.3,13.3,10.900001,11.652671,12.3,13.3,13.3,13.3,13.3,13.3,12.071515,12.604515,12.0415125,13.281736,12.3,12.8,12.422927,12.445953,12.66344,12.083117,12.946688,11.948937,12.48189,11.900001,11.900001,12.768362,12.708162,12.012084,12.8,12.218152,12.36624,11.66922,11.655777,12.142422,10.103997,9.8075,11.302574,9.8,11.3,10.964361,9.438506,9.8
2006-11-23T12:00:00Z,7.7000003,7.7000003,7.7000003,7.683327,6.676874,6.1982775,6.637687,4.4051814,5.6,5.4202867,5.538533,6.0884004,4.3,4.5066533,5.6,5.2000003,5.2919836,3.1000001,4.7577486,4.029475,4.4,3.580169,4.88223,5.155074,4.4,4.4,4.8,3.1000001,4.4,4.4,4.4,3.7,3.2894523,4.8,4.4,4.4,4.4,4.4,4.4,3.171515,4.6922,3.141513,4.4073057,4.8,4.2000003,3.5669348,4.0404873,4.673019,5.125325,4.2586756,5.3265953,4.1651545,4.1,5.4,4.242185,4.189796,4.112454,4.2000003,4.13535,4.6724334,5.498906,5.46752,4.8542666,6.1697154,6.296786,5.7993565,6.3,5.8,5.91188,6.325821,6.3
2006-11-24T12:00:00Z,2.6000001,2.6000001,2.680524,2.600794,2.6325307,2.6715107,2.571315,2.111687,2.7,2.2572403,2.6231666,2.659802,2.1000001,2.1229615,2.7,2.2,2.3185027,1.0,2.0890296,1.8294752,1.7,1.3397057,2.1007905,2.332648,1.7,1.7,2.2,1.0,1.7,1.7,1.7,1.5,1.1578768,2.2,1.7,1.7,1.7,1.7,1.7,1.0385079,2.0576797,1.022353,1.7091322,2.2,1.5,1.2418863,1.3973408,1.9096619,2.1457791,1.5586752,2.1122344,1.4296166,1.3000001,2.1000001,1.5210924,1.4795916,1.3249075,1.5,1.3707005,1.3823254,2.0340629,1.9911199,1.431452,1.5868564,1.5021428,1.1002574,1.5,1.1,1.1895038,1.654926,1.5
2006-11-25T12:00:00Z,0.6,0.6,0.559738,0.60079396,0.63154536,0.6715106,0.5870659,0.6116868,0.7,0.6758953,0.7,0.6906791,0.6,0.62296146,0.7,0.7,0.6995055,0.5,0.652993,0.5549125,0.7,0.52962714,0.7,0.69821554,0.7,0.7,0.7,0.5,0.7,0.7,0.7,0.5,0.5,0.7,0.7,0.7,0.7,0.7,0.7,0.5110023,0.7,0.5063866,0.7,0.7,0.5,0.56568116,0.5668037,0.6734126,0.7,0.55867517,0.7,0.5006925,0.5,0.7,0.5070308,0.5,0.5,0.5,0.5,0.44056827,0.6560418,0.63653696,0.44688675,0.35790426,0.30142856,0.3,0.3,0.3,0.3,0.325821,0.3
2006-11-26T12:00:00Z,0.1,0.1,0.1,0.09920604,0.05300756,0.028489398,0.05646707,0.0,0.0,0.010168111,0.0,0.042733833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3927677E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6450822E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-27T12:00:00Z,1.2,1.2,1.119476,1.1992061,1.149327,1.1284894,1.1546241,1.4883132,1.1,1.363096,1.1461002,1.204488,1.5,1.4770385,1.1,1.4,1.3283546,1.9,1.4661961,1.68035,1.6,1.8175161,1.399953,1.2832302,1.6,1.6,1.4,1.9,1.6,1.6,1.6,1.9,1.9,1.4,1.6,1.6,1.6,1.6,1.6,1.8834965,1.4571637,1.8904201,1.5963472,1.4,1.8000001,1.805479,1.8360311,1.5581127,1.5084417,1.7413249,1.5755317,1.8703835,2.0,1.6,1.7929692,1.8204085,1.9750925,1.8000001,1.9292996,1.7393795,1.6,1.6091238,1.7182966,1.6,1.6,1.5997427,1.6,1.6,1.6,1.5483581,1.6
2006-11-28T12:00:00Z,3.9,3.9,3.5376415,3.883327,2.7832065,2.3982775,2.5146353,1.1051812,1.8000001,1.9779329,1.8153667,2.2909365,1.0,1.2066532,1.8000001,1.9,1.8747171,1.5,1.5664864,1.3156124,1.6,1.5735358,1.6813002,1.7268875,1.6,1.6,2.1000001,1.5,1.6,1.6,1.6,1.7,1.5631508,2.1000001,1.6,1.6,1.6,1.6,1.6,1.5055012,1.9552628,1.5031933,1.6091322,2.1000001,2.0,1.5368413,1.610752,1.8568926,1.9373375,1.8826497,1.8367026,1.8564632,1.6,1.8000001,1.9929692,1.9591831,1.6498151,2.0,1.741401,2.2025564,1.8659374,1.8906326,2.2040966,2.3131437,2.3978572,2.6988418,2.4,2.7,2.6328723,2.503284,2.4
2006-11-29T12:00:00Z,0.1,0.1,0.1,0.09920604,0.05300756,0.028489398,0.05646707,0.0,0.0,0.010168111,0.0,0.0118567115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-30T12:00:00Z,0.5,0.5,0.5,0.49841207,0.40601513,0.3569788,0.41293415,0.3,0.3,0.32033622,0.3,0.35543582,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3450875,0.3,0.32677794,0.30013928,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.4,0.3315754,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.4407334,0.3,0.30365285,0.5,0.5,0.30400074,0.35679337,0.46012467,0.6084417,0.44132483,0.6755317,0.46376956,0.4,0.7,0.5070308,0.48979577,0.41245377,0.5,0.43535024,0.5891395,0.7329686,0.7316305,0.6270993,0.9565718,0.9989286,0.8,1.0,0.8,0.8447519,1.077463,1.0
2006-12-01T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040007234,0.04308883,0.0,0.0,0.0,0.0,0.035537973,0.1,0.0,0.0,0.010204216,0.08754624,0.0,0.064649776,0.05943979,0.021979086,0.02716958,0.06740833,0.17104787,0.19928573,0.2,0.2,0.2,0.2,0.17417902,0.2
2006-12-02T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-03T12:00:00Z,0.4,0.4,0.4,0.39920604,0.36207876,0.32848942,0.39349747,0.4883132,0.3,0.40376848,0.31536672,0.31354725,0.5,0.47703853,0.3,0.4,0.37595338,0.5,0.44061062,0.4549125,0.4,0.46121383,0.35990703,0.33700314,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.46842462,0.4,0.4,0.4,0.4,0.4,0.4,0.49449885,0.39928782,0.4968067,0.4,0.4,0.5,0.4631587,0.42350933,0.397028,0.34577915,0.47066242,0.31223416,0.4641158,0.4,0.3,0.49296921,0.48979577,0.41245377,0.5,0.43535024,0.49999192,0.3,0.30912384,0.4740132,0.3,0.3,0.5,0.3,0.5,0.45524815,0.274179,0.3
2006-12-04T12:00:00Z,0.6,0.6,0.64026207,0.59682417,0.4274773,0.3139576,0.48233536,0.2,0.2,0.25084054,0.2,0.3091811,0.2,0.2,0.2,0.2,0.19950552,0.0,0.1872073,0.15491252,0.1,0.062015712,0.14037153,0.16299738,0.1,0.1,0.3,0.0,0.1,0.1,0.1,0.1,0.031575378,0.3,0.1,0.1,0.1,0.1,0.1,0.0055011394,0.2418101,0.0031933011,0.103652835,0.3,0.2,0.0368413,0.090195216,0.23056532,0.35422087,0.17066242,0.38776585,0.1641158,0.1,0.4,0.20703079,0.18979579,0.112453766,0.2,0.13535023,0.43591136,0.53187454,0.5538936,0.51900357,1.4262873,1.5957144,0.9996139,1.6,1.0,1.1342556,1.703284,1.6
2006-12-05T12:00:00Z,7.6,7.6,7.3986897,7.577769,6.2432613,5.5977035,6.2468643,4.4934945,4.8,5.3630466,4.861467,5.2195477,4.4,4.583692,4.8,5.2000003,5.1010942,4.5,4.8815117,5.166487,3.8,5.006894,4.201348,4.4451437,3.8,3.8,4.3,4.5,3.8,3.8,3.8,6.1,5.005206,4.3,3.8,3.8,3.8,3.8,3.8,4.461492,4.1591377,4.477647,3.809132,4.3,4.6,4.2821183,4.402306,4.06127,3.974675,4.365299,3.773405,4.668306,4.8,3.7,4.5683613,4.6204085,4.7750926,4.6,4.7292995,4.0099163,3.5791152,3.5916247,3.861589,2.7592368,2.6039286,2.6009011,2.6000001,2.6000001,2.6000001,2.961494,2.6000001
2006-12-06T12:00:00Z,2.4,2.4,2.3597379,2.3976183,2.2254333,2.1854684,2.1388733,1.9,2.1000001,1.9406724,2.0692668,2.1338797,1.9,1.9,2.1000001,1.9,1.9468571,1.2,1.8552254,1.4942126,1.7,1.2697765,1.860372,1.9510964,1.7,1.7,1.5,1.2,1.7,1.7,1.7,1.0,1.1368493,1.5,1.7,1.7,1.7,1.7,1.7,1.2275058,1.5624799,1.2159666,1.6963472,1.5,1.5,1.3682036,1.4306549,1.556141,1.4457791,1.5586752,1.4122342,1.4296166,1.3000001,1.4,1.4964846,1.4795916,1.3249075,1.5,1.3707005,1.4684606,1.3670313,1.3638076,1.4416107,1.1434282,1.1010715,1.3996139,1.1,1.4,1.3328722,1.0483581,1.1
2006-12-07T12:00:00Z,0.4,0.4,0.44026205,0.4023819,0.56549555,0.6145318,0.6240963,0.8,0.7,0.76949567,0.7153667,0.6969975,0.8,0.8,0.7,0.8,0.77768403,1.6,0.85117084,1.1156124,1.0,1.4322709,0.87986034,0.81368506,1.0,1.0,1.2,1.6,1.0,1.0,1.0,1.5,1.5684246,1.2,1.0,1.0,1.0,1.0,1.0,1.5669932,1.1385969,1.5808402,1.0036528,1.2,1.2,1.3909544,1.2429134,1.1763904,1.3626626,1.1413249,1.4632975,1.2348455,1.3000001,1.5,1.2105463,1.2102042,1.2875463,1.2,1.2646499,1.2909632,1.5219791,1.5134838,1.3342469,1.6710479,1.6992857,1.5003861,1.7,1.5,1.5447519,1.880747,1.7
2006-12-08T12:00:00Z,0.2,0.2,0.2,0.19920604,0.15300757,0.1284894,0.15646707,0.1,0.1,0.110168114,0.1,0.111856714,0.1,0.1,0.1,0.1,0.10024724,0.2,0.106396355,0.19017497,0.1,0.20915902,0.1,0.10089223,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.3,0.23157538,0.1,0.1,0.1,0.1,0.1,0.1,0.19449887,0.1,0.1968067,0.1,0.1,0.1,0.16715942,0.15974589,0.1,0.1,0.1,0.1,0.13553797,0.2,0.1,0.1,0.11020422,0.18754624,0.1,0.16464977,0.13092892,0.1,0.1,0.12785831,0.1,0.1,0.20025742,0.1,0.2,0.17762406,0.1,0.1
2006-12-09T12:00:00Z,0.3,0.3,0.38052413,0.3,0.3308941,0.3,0.41293415,0.3,0.3,0.32033622,0.3,0.30084527,0.3,0.3,0.3,0.3,0.29950553,0.1,0.2872073,0.25491253,0.2,0.16201572,0.24009298,0.2629974,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.13157538,0.2,0.2,0.2,0.2,0.2,0.2,0.10550114,0.2007122,0.103193305,0.2,0.2,0.2,0.1368413,0.18334295,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.17028414,0.2,0.2,0.1721417,0.2,0.2,0.1,0.2,0.1,0.122375935,0.225821,0.2
2006-12-10T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025820991,0.0
2006-12-11T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-12T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-13T12:00:00Z,0.1,0.1,0.14026205,0.1,0.11544705,0.1,0.15646707,0.011686797,0.1,0.10639963,0.1,0.13172238,0.0,0.02296147,0.1,0.1,0.1,0.1,0.06578576,0.045087483,0.1,0.09438937,0.100139275,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.100364506,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2006-12-14T12:00:00Z,1.1,1.1,1.1,1.1015879,1.1849138,1.2430212,1.1500355,1.2,1.3000001,1.189832,1.2846334,1.2771319,1.2,1.2,1.3000001,1.2,1.2237995,1.0,1.1872073,1.0647376,1.3000001,1.0084599,1.3000001,1.2973229,1.3000001,1.3000001,1.3000001,1.0,1.3000001,1.3000001,1.3000001,0.90000004,0.9684246,1.3000001,1.3000001,1.3000001,1.3000001,1.3000001,1.3000001,1.0165035,1.3000001,1.0095799,1.3000001,1.3000001,1.3000001,1.1025225,1.1638513,1.3162657,1.3542209,1.3000001,1.3877659,1.2289242,1.1,1.4,1.3035154,1.2795917,1.1249075,1.3000001,1.1707006,1.298779,1.3890104,1.3818532,1.3071476,1.3144761,1.3003572,1.2997427,1.3000001,1.3000001,1.3000001,1.2741791,1.3000001
2006-12-15T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025820991,0.0
